File,TargetSNR_dB,STOI_Input,STOI_Baseline,STOI_Leaky,STOI_HardVAD,STOI_SoftVAD
female_33_IUS-F64202.wav,10,0.993282671892116,0.91937052630656,0.955152889721098,0.984545240822011,0.984523636647015
female_34_IUS-F66202.wav,-5,0.907748870286278,0.944258224849027,0.917000920357789,0.912144681304209,0.913000823042618
female_34_IUS-F66202.wav,0,0.953873987614237,0.94103755099612,0.948663603933711,0.946083695870101,0.947872163652307
female_34_IUS-F66202.wav,5,0.982093393518807,0.912489518660086,0.944652989419295,0.952211339582191,0.954811515494729
female_34_IUS-F66202.wav,10,0.993477937160327,0.879683945405447,0.919169177382311,0.944689923090671,0.950557004562412
female_35_IUS-F68202.wav,-5,0.943437321310338,0.956515036271315,0.949677359002579,0.946159253265854,0.948906723521419
female_35_IUS-F68202.wav,0,0.963258927051622,0.935791688963313,0.955963661711492,0.960837897214223,0.964586423553664
female_35_IUS-F68202.wav,5,0.978710629803191,0.916182482917711,0.945989401391177,0.96633123700951,0.969223614168737
female_35_IUS-F68202.wav,10,0.990494528099399,0.888187166057437,0.920650261800765,0.969092415104011,0.970089543631145
female_36_IUS-F70202.wav,-5,0.944828537672691,0.940496390290728,0.951072210339059,0.948436193408415,0.950514385934234
female_36_IUS-F70202.wav,0,0.972407762119423,0.93699464239731,0.967788517460082,0.968554520021339,0.972551473299238
female_36_IUS-F70202.wav,5,0.986950584877846,0.921223684534726,0.963007029910675,0.980284225938437,0.980125655268994
female_36_IUS-F70202.wav,10,0.994513260497782,0.898664632481189,0.942129053822022,0.986350905729142,0.980192323642202
female_37_IUS-F72202.wav,-5,0.954173260201726,0.945224790996696,0.956950615437645,0.954488019111039,0.95769156574634
female_37_IUS-F72202.wav,0,0.973861862141938,0.940027753672432,0.963271401246752,0.968948612700837,0.972148630005811
female_37_IUS-F72202.wav,5,0.98585111971913,0.917705277580304,0.948681391087798,0.971848359047893,0.974325942325537
female_37_IUS-F72202.wav,10,0.992670780240205,0.886532278593135,0.920661558241978,0.963226533239224,0.968817225843926
female_38_IUS-F74202.wav,-5,0.927467204404957,0.958548487513267,0.932792889050681,0.929697267876095,0.931659447635597
female_38_IUS-F74202.wav,0,0.96016366807011,0.953130869648346,0.953062610454962,0.961341242848825,0.962396198740519
female_38_IUS-F74202.wav,5,0.977722253649716,0.933465985059414,0.952017119481396,0.975618242964582,0.974482743342535
female_38_IUS-F74202.wav,10,0.988414597439763,0.914816541814423,0.936008070140595,0.981505832047351,0.980640756806332
female_39_IUS-F76202.wav,-5,0.941551022394431,0.961021542972693,0.950802235939842,0.947327403534846,0.949816043683715
female_39_IUS-F76202.wav,0,0.971678409098687,0.958889620870054,0.972198762906667,0.973537363401677,0.97595296815316
female_39_IUS-F76202.wav,5,0.988946827405799,0.9455031906987,0.97266166219731,0.984004007048452,0.986547990678495
female_39_IUS-F76202.wav,10,0.995842063878577,0.924452434960286,0.949764164380393,0.978180154836832,0.980996690823444
female_40_IUS-F78202.wav,-5,0.947345717963755,0.965571389899058,0.956172658851645,0.951878919763544,0.954204358909066
